product_uid,name,category_keyword,price,review_count,average_rating,brand,product_type
7007553,"Sainsbury's Maipo Merlot Red Wine, Taste the Difference 75cl",wine,8.75,42,3.8571,,BASIC
7468049,Carta Roja Crianza Monastrell Syrah Red Wine 75cl,wine,6.5,18,3.3333,,BASIC
7412287,"Sainsbury's South African Sauvignon Blanc White Wine, Taste the Difference 75cl",wine,8.5,49,4.2449,,BASIC
7505695,Wolf Blass Yellow Label Chardonnay White Wine 75cl,wine,9.75,18,4.4444,,BASIC
7256994,Sainsbury's House Zinfandel Rose Wine 75cl,wine,4.5,44,4.1591,,BASIC
6377611,"Sainsbury's Albarino White Wine, Taste the Difference 75cl",wine,12.5,17,3.6471,,BASIC
7422748,"Sainsbury's Chenin Blanc White Wine, Taste the Difference 75cl",wine,8.5,26,3.8462,,BASIC
7376852,Stella Artois Belgium Premium Lager Beer 18 x 440ml,beer,18.5,173,3.8902,,BASIC
7910070,Foster's Lager Beer Cans 18x440ml,beer,10.0,120,4.375,,BASIC
6546263,Peroni Nastro Azzurro Beer Lager Bottles 12x330ml,beer,19.5,285,4.793,,BASIC
6639802,Corona Extra Premium Lager Beer Bottles 12x330ml,beer,12.0,61,4.459,,BASIC
7855717,Carling Original Lager Beer Cans x18 440ml,beer,16.5,46,4.5652,,BASIC
7455480,Erdinger Alkoholfrei 0.5% Low Alcohol Wheat Beer 500ml,beer,2.1,24,4.4583,,BASIC
3168936,Timothy Taylor's Landlord Ale 500ml,beer,2.55,11,4.9091,,BASIC
6691085,Sharp's Doom Bar Amber Ale Beer Bottle 500ml,beer,2.85,40,4.8,,BASIC
7613831,San Miguel Premium Lager Beer Bottles 12x330ml,beer,14.5,167,4.2515,,BASIC
7707305,St Austell Brewery Proper Job Cornish IPA 500ml,beer,2.55,18,4.7222,,BASIC
7796813,Birra Moretti Lager Beer Bottles 12x330ml,beer,17.75,142,4.5,,BASIC
6546431,Birra Moretti Lager Beer Bottle 660ml,beer,3.15,142,4.5,,BASIC
7746983,Corona Extra Premium Lager Beer bottles 18x330ml,beer,16.0,61,4.459,,BASIC
7961376,Kronenbourg 1664 Lager Beer Cans 15 x 440ml,beer,13.0,202,3.6436,,BASIC
7754544,Peroni Nastro Azzurro Beer Lager Bottle 620ml,beer,3.2,285,4.793,,BASIC
7855530,Heineken 0.0% Alcohol Free Lager Beer Can 6 x 330ml,beer,5.0,136,4.4559,,BASIC
7643851,Peroni Nastro Azzurro Beer Lager Bottles 18x330ml,beer,21.0,285,4.793,,BASIC
2798509,Hobgoblin Ruby Ale Beer Bottle 500ml,beer,1.75,66,4.5303,,BASIC
7093148,Crabbies Original Alcoholic Ginger Beer 500ml,beer,2.0,13,4.4615,,BASIC
3618745,Theakston Old Peculier Ale 500ml,beer,2.7,18,4.9444,,BASIC
2250786,Guinness Draught Stout Beer Cans 4x440ml,beer,5.85,53,4.717,,BASIC
7356578,"Sainsbury's India Pale Ale (IPA), Taste the Difference 500ml",beer,2.4,23,4.8261,,BASIC
2349275,Guinness Original Stout 500ml,beer,2.75,14,4.5,,BASIC
6500558,Erdinger Weissbier Wheat Beer Bottle 500ml,beer,2.6,12,4.25,,BASIC
2258348,Newcastle Brown Ale Bottle 550ml,beer,2.7,14,3.8571,,BASIC
7911803,San Miguel Premium Lager Beer 10x440ml,beer,11.0,20,4.7,,BASIC
7982258,Budweiser Beer 20 x 300ml,beer,18.0,180,4.7389,,BASIC
2525136,Black Sheep Ale 500ml,beer,2.35,12,4.6667,,BASIC
3944790,Greene King Abbot Ale Beer Cans 4x500ml,beer,5.4,18,5.0,,BASIC
7855845,Estrella Damm Lager Beer Bottles 12x330ml,beer,18.5,37,4.8108,,BASIC
7727757,Hobgoblin Gold Ale Beer Bottle 500ml,beer,1.75,35,4.7429,,BASIC
7057184,Wainwright Golden Ale Beer Bottle 500ml,beer,2.55,13,4.6923,,BASIC
3618677,McEwan's Champion Ale 500ml,beer,2.5,27,4.9259,,BASIC
7855843,Cobra Premium World Lager Beer Bottle 620ml,beer,3.0,15,4.6,,BASIC
6551924,Birra Moretti Lager Beer Bottles 4 x 330ml,beer,5.5,142,4.5,,BASIC
4187059,Marston's Old Empire Ale India Pale Ale (IPA) 500ml,beer,2.0,13,4.3846,,BASIC
6007779,St Austell Brewery Tribute Ale 500ml,beer,2.55,21,4.9048,,BASIC
6515515,Badger Fursty Ferret Ale 500ml,beer,2.45,13,4.6154,,BASIC
7178166,Heineken Premium Lager Beer Bottles 12x330ml,beer,14.25,156,4.4423,,BASIC
3969908,Fuller's London Pride 4.7% Amber Ale Beer Bottles 4x500ml,beer,7.0,33,4.7879,,BASIC
7819700,Birra Moretti Lager Beer Cans 6 x 330ml,beer,8.1,142,4.5,,BASIC
7777551,BrewDog Punk India Pale Ale (IPA) 4x330ml,beer,5.4,22,4.5455,,BASIC
7962162,Peroni Nastro Azzurro 0% Alcohol Free Beer 4 x 330ml,beer,4.75,149,4.745,,BASIC
3096260,Peroni Nastro Azzurro Beer Lager Bottles 4x330ml,beer,6.5,123,4.7073,,BASIC
7452242,San Miguel Premium Lager Beer Cans 4x440ml,beer,5.25,25,4.52,,BASIC
7940113,Asahi Super Dry Beer Lager Bottle 620ml,beer,3.1,115,4.713,,BASIC
8001997,BrewDog Punk 0.5% Low Alcohol IPA 4 x 330ml,beer,4.0,33,3.6364,,BASIC
7704527,Golden Ales Mixed Pack 6x500ml,beer,9.75,21,4.9048,,BASIC
7803280,Whitstable Bay Pale Ale 500ml,beer,2.5,12,4.5833,,BASIC
6406398,Leffe Blonde Abbey Beer Bottles 4x330ml,beer,6.75,17,3.7059,,BASIC
6025312,Corona Extra Premium Lager Beer bottles 4x330ml,beer,6.25,61,4.459,,BASIC
2501925,Fuller's ESB 5.9% Ale Beer Bottle 500ml,beer,2.95,12,5.0,,BASIC
2135007,Holsten Pils Lager Beer Cans 4x440ml,beer,5.35,10,4.1,,BASIC
7825180,Shipyard American IPA Ale Beer Bottle 500ml,beer,2.5,13,4.4615,,BASIC
6546295,Foster's Lager Beer Cans 4 x 440ml,beer,4.0,120,4.375,,BASIC
7985395,Heineken 0.0% Alcohol Free Premium Lager Beer Bottle 12 x 330ml,beer,11.5,136,4.4559,,BASIC
7578739,Franziskaner Weissbier German Wheat Beer Bottle 500ml,beer,2.6,11,4.4545,,BASIC
3147009,Fuller's Organic Honey Dew 5.0% Ale Beer Bottle 500ml,beer,2.85,13,4.6923,,BASIC
3217719,Adnams Broadside Ale 500ml,beer,2.45,13,4.9231,,BASIC
7910000,Sharp's Doom Bar Amber Ale Beer Can 4 x 500ml,beer,6.9,40,4.8,,BASIC
7862208,Stella Artois Belgium Premium Lager Beer 10 x 440ml,beer,13.5,173,3.8902,,BASIC
7966544,Beavertown Neck Oil Session IPA 4x330ml,beer,6.0,31,4.5484,,BASIC
8012843,Stella Artois Belgium Premium Lager Beer 12 x 330ml,beer,10.5,173,3.8902,,BASIC
2502144,Fuller's London Pride 4.7% Amber Ale Beer Cans 4x500ml,beer,6.0,33,4.7879,,BASIC
8068848,Birra Moretti Lager Beer Bottle 18x330ml,beer,19.0,142,4.5,,BASIC
6726385,Badger The Cranborne Poacher Ale 500ml,beer,2.45,10,4.3,,BASIC
7855970,Ghost Ship Pale Ale 4x440ml,beer,6.3,23,4.6087,,BASIC
3373125,Stella Artois Lager Beer 660ml,beer,2.85,173,3.8902,,BASIC
6331073,Depot No.90 Bitter 4x440ml,beer,1.55,27,4.1111,,BASIC
2519180,John Smith's Extra Smooth Ale Cans 4x440ml,beer,5.55,35,4.7429,,BASIC
7792617,Warsteiner Premium Lager Beer 660ml Bottle,beer,2.6,14,5.0,,BASIC
7564390,Desperados Tequila Lager Beer Bottles 3 x 330ml,beer,5.0,32,4.875,,BASIC
7500116,Carlsberg Special Brew Lager Beer Cans 4x440ml,beer,9.8,14,4.0714,,BASIC
3422533,Badger The Blandford Fly Ale 500ml,beer,2.45,14,4.2143,,BASIC
8066947,Birra Moretti Zero 0.0% Alcohol Free Beer Bottle 4 x 330ml,beer,5.25,46,4.5652,,BASIC
7691861,Estrella Damm Lager Spanish Beer Bottle 660ml,beer,3.0,37,4.8108,,BASIC
6546181,Budweiser King of Beers Lager Beer 6 x 300ml,beer,6.85,180,4.7389,,BASIC
2016061,Stella Artois Belgium Premium Lager Beer 4 x 440ml,beer,5.75,173,3.8902,,BASIC
8151448,Bishops Finger Shepherd Neame Kentish Strong Ale 500ml,beer,2.0,18,4.5,,BASIC
2829890,Fuller's London Pride 4.7% Amber Ale Beer Bottle 500ml,beer,2.7,33,4.7879,,BASIC
7757209,Sharp's Doom Bar Amber Ale Beer Bottle 6 x 500ml,beer,10.0,40,4.8,,BASIC
8160472,Guinness Draught 0.0% Alcohol Free Beer 10 x 440ml,beer,13.25,64,4.7969,,BASIC
6305247,Weihenstephaner Hefe Weissbier Wheat Beer 50cl,beer,2.8,22,4.6364,,BASIC
6443192,Heineken Premium Lager Beer Bottle 650ml,beer,3.0,156,4.4423,,BASIC
7796949,Kronenbourg 1664 Lager Beer Cans 4 x 568ml Pint,beer,6.4,202,3.6436,,BASIC
7795365,John Smith's Extra Smooth Ale Cans 18 x 440ml,beer,18.0,35,4.7429,,BASIC
7707310,St Austell Brewery Tribute Ale 4x500ml,beer,5.5,21,4.9048,,BASIC
8156443,Guinness Draught In Can Stout Beer 12x440ml,beer,14.0,53,4.717,,BASIC
3765449,Beck's Blue 0.0% Alcohol Free Beer Bottles x6 275ml,beer,4.75,19,4.3684,,BASIC
8151500,Old Speckled Hen Pale Ale Beer Cans 4x500ml,beer,6.0,36,4.5833,,BASIC
6332408,Carling Original Lager Beer Cans x4 440ml,beer,4.9,46,4.5652,,BASIC
7704551,King Goblin Ruby Ale Beer Bottle 500ml,beer,2.45,13,4.6923,,BASIC
8151477,Spitfire Amber Ale 500ml,beer,2.0,16,4.8125,,BASIC
7855600,Peroni Nastro Azzurro Gluten Free Beer Lager Bottles 4x330ml,beer,7.0,10,4.5,,BASIC
7962659,Infinite Session 0.5% Low Alcohol IPA 4 x 330ml,beer,4.5,24,4.0417,,BASIC
8151498,Old Speckled Hen Pale Ale Beer 500ml,beer,2.35,36,4.5833,,BASIC
8156445,Guinness Draught Stout Beer Can 8x440ml,beer,11.75,53,4.717,,BASIC
8037785,Budweiser Limited Edition Beer 12 x 300ml,beer,10.0,180,4.7389,,BASIC
3581629,Hoegaarden Belgian Wheat Beer Bottle 750ml,beer,4.15,12,4.6667,,BASIC
7642387,Hogs Back Traditional English Ale 500ml,beer,2.5,12,4.8333,,BASIC
7689549,Desperados Tequila Lager Beer Bottle 650ml,beer,3.4,32,4.875,,BASIC
8159379,Peroni Nastro Azzurro 0.0% Alcohol Free Beer 12 x 330ml,beer,13.25,149,4.745,,BASIC
8185449,Cruzcampo Sevilla Lager Beer Can 10x440ml,beer,13.25,81,4.7654,,BASIC
8061668,1698 Bottled Conditioned Strong Ale 500ml,beer,2.85,13,5.0,,BASIC
6358230,Robinsons Old Tom Ale 330ml,beer,3.0,13,4.9231,,BASIC
2947525,Fuller's 1845 6.3% Bottle Conditioned Ale Beer Bottle 500ml,beer,2.95,11,5.0,,BASIC
7796524,Amstel Bier Premium Pilsener Lager Beer 3.4% ABV Cans 4 x 440ml,beer,4.6,4,4.0,,BASIC
8086578,Doom Bar Amber Ale 10x440ml,beer,10.0,40,4.8,,BASIC
8039990,Oakham Citra Session IPA 500ml,beer,2.75,13,4.9231,,BASIC
7341024,Daura Gluten Free Lager Spanish Beer 4x330ml,beer,7.1,11,4.8182,,BASIC
8159374,Corona Cero 0.0% Alcohol Free Beer 12 x 330ml,beer,10.0,31,4.9032,,BASIC
7578003,Budweiser Beer Cans 10 X 440ml,beer,10.0,180,4.7389,,BASIC
7982242,Budweiser Limited Edition Beer 15 x 440ml,beer,17.5,180,4.7389,,BASIC
8153048,Old Speckled Hen Pale Ale Beer Cans 10x440ml,beer,13.25,36,4.5833,,BASIC
8032238,Carlsberg Danish Pilsner Lager Beer Can 18x440ml,beer,10.0,39,4.5385,,BASIC
8113222,Beavertown Neck Oil Session IPA 10x330ml,beer,13.0,31,4.5484,,BASIC
6730528,Bacchus Framboise Raspberry Beer 375ml,beer,3.8,11,4.5455,,BASIC
7966521,Beavertown Gamma Ray American Pale Ale 4x330ml,beer,6.0,10,4.9,,BASIC
7852541,BrewDog Elvis Juice Grapefruit Beer 4x330ml,beer,5.4,11,4.4545,,BASIC
8113867,Camden Pale Ale Cans 12x330ml,beer,16.75,38,4.8421,,BASIC
1420340,"Sainsbury's 100% Pure Squeezed Smooth Orange Juice, Not From Concentrate 1.75L",juice,3.25,108,4.2037,,BASIC
7553216,Tropicana Smooth Orange Fruit Juice 1.5L,juice,4.5,88,4.5795,,BASIC
7437991,Innocent Pure Orange Juice Smooth 1.35L,juice,3.0,42,4.5714,,BASIC
1420296,"Sainsbury's 100% Pure Squeezed Orange Juice with Bits, Not From Concentrate 1.75L",juice,3.25,86,4.2791,,BASIC
7553211,Tropicana Original Orange with Bits Fruit Juice 1.5L,juice,4.5,73,4.726,,BASIC
7437994,Innocent Pure Orange Juice with Bits 1.35L,juice,3.0,21,4.9048,,BASIC
7553220,Tropicana Extra Pulpy Orange with More Juicy Bits Fruit Juice 1.5L,juice,4.5,22,4.0909,,BASIC
3040850,Ocean Spray Cranberry Classic Juice Drink 4x1L,juice,6.0,89,2.7191,,BASIC
7743451,Innocent Pure Summer Fruits Juice 1.35L,juice,3.0,13,4.9231,,BASIC
8001313,Fruit Shoot Apple & Blackcurrant Kids Juice Drink 24x200ml,juice,6.75,33,4.7879,,BASIC
7751225,Rubicon Sparkling Mango Juice Soft Drink 2l,juice,1.6,30,4.7667,,BASIC
3899892,Kedem Concord Grape Juice 650ml,juice,3.5,12,5.0,,BASIC
6547384,Rubicon Still Mango Fruit Juice Drink 4x1L,juice,7.4,19,4.7895,,BASIC
3899878,Natural Gold Grape Juice 650ml,juice,3.5,2,5.0,,BASIC
7728428,Kedem Blush Grape Juice 650ml,juice,3.5,1,5.0,,BASIC
8012579,"Innocent Kids Oranges, Mangoes & Pineapples Smoothies 10 x 150ml",juice,6.5,23,4.3478,,BASIC
7962882,Diet Coke 24x330ml,juice,12.0,427,4.7471,,BASIC
7962895,Coca-Cola Zero Sugar 24x330ml,juice,12.0,108,4.2963,,BASIC
7730215,Pepsi Max No Sugar Cola Cans 24x330ml,juice,12.0,194,4.6649,,BASIC
8024622,Coca-Cola Original Taste 24x330ml,juice,15.25,156,4.6859,,BASIC
7856355,J2O Orange & Passion Fruit 10x275ml,juice,6.5,29,4.5172,,BASIC
2461519,Diet Coke 12x150ml,juice,6.4,427,4.7471,,BASIC
6676948,Schweppes Original Lemonade 12x150ml,juice,6.35,50,4.1,,BASIC
7730205,Diet Pepsi Cans 24x330ml,juice,12.0,42,4.7857,,BASIC
7953391,J2O Apple & Raspberry Fruit Blend 10 x 275ml,juice,6.5,35,4.7143,,BASIC
1163575,Stamford Street Co. Chopped Tomatoes in Tomato Juice 400g,juice,0.43,89,3.4157,,BASIC
1305333,"Sainsbury's 100% Pure Squeezed Smooth Orange Juice, Not From Concentrate 1L",juice,2.0,108,4.2037,,BASIC
1192926,Sainsbury's Smooth Pure Orange Juice 1L,juice,1.45,88,4.5,,BASIC
1125214,Stamford Street Co. Peeled Plum Tomatoes in Tomato Juice 400g,juice,0.43,49,3.4286,,BASIC
2537443,Tropicana Smooth Orange Fruit Juice 900ml,juice,2.5,88,4.5795,,BASIC
1305326,"Sainsbury's 100% Pure Squeezed Orange Juice with Bits, Not From Concentrate 1L",juice,2.0,86,4.2791,,BASIC
32964,Sainsbury's Peach Slices In Fruit Juice 411g,juice,1.15,97,4.3505,,BASIC
635981,"Sainsbury's 100% Pure Squeezed Pineapple Juice, Not From Concentrate 1L",juice,2.0,63,4.5397,,BASIC
1180992,Sainsbury's Lemon Juice 250ml,juice,0.9,157,4.4076,,BASIC
1214895,Sainsbury's SO Organic Italian Organic Chopped Tomatoes in Tomato Juice 400g,juice,1.4,36,4.4444,,BASIC
6611619,Sainsbury's Pure Orange Juice 6x200ml,juice,2.5,67,3.3582,,BASIC
332965,Sainsbury's Pure Orange Juice 1L,juice,1.6,37,4.4324,,BASIC
1058499,"Sainsbury's Cranberry Juice Drink, No Added Sugar 1L",juice,1.6,179,4.0838,,BASIC
7570961,Del Monte Fruit Cocktail In Juice 415g (250g Drained),juice,1.3,10,1.9,,BASIC
1323511,Sainsbury's Pure Orange Juice With Bits 1L,juice,1.6,34,2.8824,,BASIC
350600,"Sainsbury's Freshly Squeezed Orange Juice with Bits, Taste the Difference 1L",juice,3.4,147,4.2857,,BASIC
7570939,Del Monte Peach Slices In Juice 415g (250g Drained),juice,1.3,43,4.4884,,BASIC
2405247,Tropicana Original Orange with Bits Fruit Juice 900ml,juice,2.5,73,4.726,,BASIC
9966,Sainsbury's Pure Orange Juice with Juicy Bits 1L,juice,1.59,39,4.4872,,BASIC
7485003,Sainsbury's Pineapple Chunks in Fruit Juice 425g,juice,1.15,42,3.7619,,BASIC
1282603,"Sainsbury's Freshly Squeezed Smooth Orange Juice, Taste the Difference 1L",juice,3.4,72,4.125,,BASIC
7437976,Innocent Pure Orange Juice Smooth 900ml,juice,3.2,42,4.5714,,BASIC
635974,"Sainsbury's 100% Pure Squeezed Pink Grapefruit Juice, Not From Concentrate 1L",juice,2.0,32,4.625,,BASIC
32971,Sainsbury's Pear Halves in Refined Fruit Juice 411g,juice,1.15,26,3.5385,,BASIC
6365350,Sainsbury's Tomato Juice 1L,juice,1.6,123,3.8943,,BASIC
100847,Sainsbury's Pineapple Juice 1L,juice,1.6,29,3.1034,,BASIC
114134,Sainsbury's Peach Slices In Fruit Juice 213g,juice,0.7,97,4.3505,,BASIC
1160222,Sainsbury's Cranberry Juice Drink 1L,juice,1.6,83,3.1687,,BASIC
7278449,"Sainsbury's Italian Pomodorini Cherry Tomatoes in rich tomato juice, Taste the Difference 400g",juice,1.3,84,4.6905,,BASIC
54386,Sainsbury's Pineapple Slices in Juice 227g,juice,0.85,45,3.6889,,BASIC
37808,Sainsbury's Mandarin Segments in Fruit Juice 298g,juice,1.05,89,3.9663,,BASIC
7486848,"Sainsbury's Orange & Mango Juice, Not From Concentrate 1L",juice,2.0,25,4.04,,BASIC
6028945,"Sainsbury's Tropical Juice, Not From Concentrate 1L",juice,2.0,34,4.4412,,BASIC
2333304,Rose's Lime Juice Cordial 1L,juice,3.0,15,4.6,,BASIC
1035919,"Sainsbury's High Juice Orange Squash, No Added Sugar 1L",juice,2.2,29,3.7586,,BASIC
6839308,Shloer White Grape Sparkling Juice Drink 750ml,juice,2.8,66,4.3333,,BASIC
7547089,"Sainsbury's Pineapple & Grapefruit Juice Drink, Zero Added Sugar 2L",juice,0.95,26,4.6923,,BASIC
348256,Sainsbury's High Juice Orange Squash 1L,juice,3.25,39,4.2308,,BASIC
7570949,Del Monte Pear Halves In Juice 415g (230g Drained),juice,1.3,14,3.9286,,BASIC
6694506,"Sainsbury's Red Grape Juice, Not From Concentrate 1L",juice,2.0,48,4.5208,,BASIC
6403679,Sainsbury's Cranberry & Raspberry Juice Drink 1L,juice,2.0,59,4.4746,,BASIC
447331,"Sainsbury's Freshly Squeezed Orange Juice with Bits, Taste the Difference 1.5L",juice,4.3,147,4.2857,,BASIC
1301953,"Sainsbury's Cranberry & Raspberry Juice Drink, No Added Sugar 1L",juice,1.6,50,4.04,,BASIC
6658092,Sainsbury's Pure 100% Prune Juice 1L,juice,2.4,48,3.9583,,BASIC
7571014,Del Monte Mandarins in Juice 298g,juice,1.3,12,3.5833,,BASIC
6839847,Shloer Red Grape Sparkling Juice Drink 750ml,juice,2.8,81,4.3704,,BASIC
1182316,Sainsbury's High Juice Summer Fruits Squash 1L,juice,3.1,42,4.0714,,BASIC
32957,Sainsbury's Apricot Halves in Fruit Juice 411g,juice,1.15,39,4.2821,,BASIC
54379,Sainsbury's Pineapple Slices in Juice 425g,juice,1.15,45,3.6889,,BASIC
7738545,Del Monte Sliced Pineapple in Juice 435g (260g Drained),juice,1.25,22,4.6818,,BASIC
7205384,Sainsbury's Lime Juice 250ml,juice,1.2,75,4.4933,,BASIC
1291599,Sainsbury's Cranberry Juice Drink 1L,juice,2.0,83,3.1687,,BASIC
7619495,Ocean Spray Cranberry Juice 1L,juice,1.45,33,4.1212,,BASIC
7486856,"Sainsbury's Tomato Juice, Not From Concentrate 1L",juice,2.0,54,3.7778,,BASIC
8023467,Stamford Street Co. Orange Juice from Concentrate 1L,juice,1.5,19,3.3684,,BASIC
1305647,"Sainsbury's Orange Juice, SO Organic 1L",juice,3.5,17,4.6471,,BASIC
6590022,Sainsbury's Mango Juice Drink 1L,juice,1.6,35,3.1143,,BASIC
7705735,"Sainsbury's High Juice Squash White Grape & Peach, No added Sugar 1L",juice,1.95,73,4.9452,,BASIC
7091536,Dole Peaches In Juice Fruit Snacks 4x113g,juice,2.0,10,4.4,,BASIC
7619643,Innocent Pure Tropical Juice 1.35L,juice,3.0,27,4.7037,,BASIC
6756091,Dole Mandarins In Juice Fruit Snacks 4x113g,juice,2.0,11,4.6364,,BASIC
7792691,Del Monte Pineapple Chunks in Juice 435g (260g Drained),juice,1.25,14,4.6429,,BASIC
7187575,Shloer Rose Sparkling Grape Juice Drink 750ml,juice,2.8,17,4.4706,,BASIC
6006319,Sainsbury's Pure Pineapple Juice 3x200ml,juice,1.4,18,4.3333,,BASIC
6756100,Dole Pineapple In Juice Fruit Snacks 4x113g,juice,2.0,17,4.7647,,BASIC
7009570,Fruit Shoot Orange Kids Juice Drink 8x200ml,juice,3.75,17,4.8824,,BASIC
6404623,Tropicana Pure Smooth Orange Fruit Juice Multipack 4x250ml,juice,3.95,88,4.5795,,BASIC
7437980,innocent Pure Orange Juice with Bits 900ml,juice,3.2,21,4.9048,,BASIC
6722691,"Sainsbury's Pomegranate Juice Drink, No Added Sugar 1L",juice,1.6,138,4.471,,BASIC
7599346,James White Beet It Organic Beetroot Juice 1L,juice,2.6,17,4.7059,,BASIC
6565123,Vanish Oxi Action Laundry Stain Remover Powder Colour 1kg,washing powder,7.0,172,4.8256,,BASIC
7304541,Surf Tropical Lily Washing Laundry Detergent Powder 45 Washes 2.25kg,washing powder,5.98,621,4.7134,,BASIC
7676934,Vanish Gold Oxi Action 450g Laundry Stain Remover Powder Colour,washing powder,4.0,29,4.4483,,BASIC
8114267,Persil Non Bio Sensitive Washing Laundry Detergent Powder 42 Washes 2.1 kg,washing powder,7.0,129,4.7907,,BASIC
8127642,Sainsbury's Laundry Powder Non Bio 40 Washes 2kg,washing powder,4.95,36,3.4167,,BASIC
8119540,Persil Non Bio Sensitive Washing Laundry Detergent Powder 77 Washes 3.85kg,washing powder,13.5,129,4.7907,,BASIC
8098076,Surf Tropical Lily Washing Laundry Detergent Powder 75 Washes 3.75 kg,washing powder,9.98,524,4.7023,,BASIC
8143613,Daz Washing Powder 2.2kg (44 Washes),washing powder,6.0,12,4.25,,BASIC
8127653,Sainsbury's Laundry Powder Non Bio 80 Washes 4kg,washing powder,8.95,36,3.4167,,BASIC
8127636,Sainsbury's Laundry Powder Bio 40 Washes 2kg,washing powder,4.95,13,3.9231,,BASIC
8096577,Vanish Gold Oxi Action Laundry Stain Remover Powder White 1.9kg,washing powder,16.0,424,4.8467,,BASIC
8114265,Persil Bio Washing Laundry Detergent Powder 42 Washes 2.1 kg,washing powder,7.5,202,4.7228,,BASIC
8127647,Sainsbury's Laundry Powder Tropical 40 Washes 2kg,washing powder,4.95,15,4.7333,,BASIC
8127638,Sainsbury's 2 in 1 Laundry Powder Lavender & jasmine 40 Washes 2kg,washing powder,4.95,14,4.5714,,BASIC
8195795,Surcare Sensitive Non Bio Washing Powder 1.25kg,washing powder,5.0,18,4.1667,,BASIC
8191019,Sainsbury's Non Bio Laundry Powder 1.20kg,washing powder,3.0,15,4.6,,BASIC
8127640,Sainsbury's Laundry Powder Bio Colour 40 Washes 2kg,washing powder,4.95,19,3.6316,,BASIC
7304471,Surf Tropical Lily Laundry Powder 23 Washes 1.15kg,washing powder,3.5,672,4.7202,,BASIC
8236629,Fairy Non Bio Washing Powder 80 Washes,washing powder,16.25,15,5.0,,BASIC
8236520,Ariel Washing Powder Original 80 Washes 4.4kg,washing powder,16.25,11,4.8182,,BASIC
8249725,Fairy 44 Washes Non Bio Washing Powder,washing powder,10.0,15,5.0,,BASIC
8250202,Ariel 44 Original Washes Washing Powder 2.2kg,washing powder,10.0,3,4.6667,,BASIC
8252644,Surf 95 Washes Tropical Lily Washing Powder 4.75kg,washing powder,11.5,501,4.7026,,BASIC
8252139,Fairy 140 Washes Non Bio Washing Powder,washing powder,25.0,15,5.0,,BASIC
7643218,Dettol Antibacterial Laundry Cleanser Cotton Breeze 1.5L,washing powder,4.75,461,4.7831,,BASIC
7536347,Ecover Non-Bio Lavender & Sandalwood Laundry Liquid 1.43L 40 Washes,washing powder,6.66,200,4.205,,BASIC
7813875,Ecover Bio Concentrated Laundry Liquid 1.43L 40 washes,washing powder,6.66,152,4.7237,,BASIC
6601783,"Sainsbury's Super Soft Flushable Moist Toilet Tissue, Sensitive 40 Wipes",toilet paper,0.43,161,4.1615,,BASIC
3794968,Andrex Complete Clean Toilet Rolls x9,toilet paper,5.95,1385,4.5848,,BASIC
6337128,"Sainsbury's Super Soft Toilet Tissue, Quilted x9 Rolls",toilet paper,4.0,375,4.16,,BASIC
6304463,Andrex Ultimate Quilts Toilet Rolls x9,toilet paper,5.5,999,4.3123,,BASIC
7845835,"Sainsbury's Super Soft Toilet Tissue, Cushioned x9 Rolls",toilet paper,4.0,168,4.2619,,BASIC
1269499,"Sainsbury's Super Soft Flushable Moist Toilet Tissue, Fresh 40 wipes",toilet paper,0.43,126,4.4683,,BASIC
7853689,"Sainsbury's Super Soft Toilet Tissues, Recycled x9 Rolls",toilet paper,3.25,425,2.6918,,BASIC
8113193,Stamford Street Co. Toilet Tissue Double Rolls 4 Equals 8 Rolls,toilet paper,1.51,282,4.0638,,BASIC
8113118,Sainsbury's Super Softer Classic Toilet Tissue x9 Rolls,toilet paper,4.0,246,3.1911,,BASIC
8115800,Sainsbury's Super Soft White Toilet Tissue Double Rolls 8 equals 16 Rolls,toilet paper,5.75,432,3.6551,,BASIC
3794883,Andrex Complete Clean Toilet Rolls x4,toilet paper,2.65,1385,4.5848,,BASIC
7308674,"Sainsbury's Super Soft Toilet Tissue, Aloe Vera x9 Rolls",toilet paper,4.0,127,4.0945,,BASIC
8115794,Sainsbury's Super Soft White Toilet Tissue Double Rolls 4 equals 8 Rolls,toilet paper,3.0,432,3.6551,,BASIC
6337125,"Sainsbury's Super Soft Toilet Tissue, Quilted x4 Rolls",toilet paper,2.0,375,4.16,,BASIC
7954419,"Sainsbury's Super Soft Flushable Moist Toilet Tissue, Coconut 40 Wipes",toilet paper,0.43,85,4.4,,BASIC
8113114,Sainsbury's Super Softer Classic Toilet Tissue x16 Rolls,toilet paper,6.75,246,3.1911,,BASIC
6304442,Andrex Ultimate Quilts Toilet Rolls x4,toilet paper,3.25,999,4.3123,,BASIC
7928959,Sainsbury's Super Soft Coconut Toilet Roll x9,toilet paper,4.0,85,4.0824,,BASIC
8162304,Cushelle Original Toilet Rolls 6 Mega Rolls 50% More Sheets,toilet paper,6.25,757,4.5429,,BASIC
8113109,Sainsbury's Super Softer Classic Toilet Tissue Rolls x4,toilet paper,2.0,246,3.1911,,BASIC
8119516,Andrex Ultimate Fresh Flushable Odour Control Moist Toilet Tissue Wipes Single Pack x36,toilet paper,1.5,1446,4.7372,,BASIC
8113191,Stamford Street Co. Superior Toilet Tissue Double Rolls 9 Equals 18 Rolls,toilet paper,5.25,195,4.1641,,BASIC
